,사고년도,사고유형구분,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,type,name
5801,2015,5,Seoul특별시 도봉구4,Seoul특별시 도봉구 창동(남대문약국 부근),6,6,0,1,4,1,37.63800115,127.03730247,Seoul,
5802,2015,5,Seoul특별시 도봉구5,Seoul특별시 도봉구 쌍문동(소피아관광호텔 부근),5,5,0,2,2,1,37.65097789,127.036137,Seoul,
5803,2015,5,Seoul특별시 도봉구6,Seoul특별시 도봉구 방학동(쌍문동성원아파트 부근),4,5,0,2,2,1,37.66239844,127.03303232,Seoul,
5804,2015,5,Seoul특별시 도봉구7,Seoul특별시 도봉구 방학동(창동중교 부근),4,4,0,1,3,0,37.6620896,127.0487018,Seoul,
5805,2015,5,Seoul특별시 도봉구8,Seoul특별시 도봉구 도봉동(도봉산교회 부근),4,4,0,1,2,1,37.68036587,127.05033758,Seoul,
5806,2015,5,Seoul특별시 도봉구9,Seoul특별시 도봉구 도봉동(메인프라자 부근),4,4,0,0,3,1,37.66949062,127.04429144,Seoul,
5807,2015,5,Seoul특별시 노원구1,Seoul특별시 노원구 중계동(당현3교 부근),9,10,0,3,7,0,37.64516851,127.0622298,Seoul,
5808,2015,5,Seoul특별시 노원구2,Seoul특별시 노원구 상계동(상계7~9단지_노원길_진입_1 부근),9,10,0,1,6,3,37.66108568,127.05991041,Seoul,
5809,2015,5,Seoul특별시 노원구3,Seoul특별시 노원구 상계동(상계역입구 부근),7,8,1,4,2,1,37.65956582,127.07233659,Seoul,
5810,2015,5,Seoul특별시 노원구4,Seoul특별시 노원구 하계동(동부간선도로-월계로램프(3) 부근),7,7,1,2,4,0,37.63309772,127.06338296,Seoul,
5811,2015,5,Seoul특별시 노원구5,Seoul특별시 노원구 월계동(석계역환승주차장 부근),6,6,1,4,0,1,37.61490342,127.06429534,Seoul,
5812,2015,5,Seoul특별시 노원구6,Seoul특별시 노원구 월계동(월계2교(남단) 부근),6,6,0,1,4,1,37.62422242,127.0497611,Seoul,
5813,2015,5,Seoul특별시 노원구7,Seoul특별시 노원구 상계동(상계7동사무소 부근),6,6,0,1,2,3,37.65627239,127.06697836,Seoul,
5814,2015,5,Seoul특별시 노원구8,Seoul특별시 노원구 월계동(진아교통 부근),4,5,1,0,2,2,37.6281852,127.06412684,Seoul,
5815,2015,5,Seoul특별시 노원구9,Seoul특별시 노원구 상계동(도봉월드상가 부근),4,4,0,1,3,0,37.66759941,127.04916995,Seoul,
5816,2015,5,Seoul특별시 노원구10,Seoul특별시 노원구 중계동(Seoul제일교회앞 부근),4,4,0,1,2,1,37.64819344,127.07684002,Seoul,
5817,2015,5,Seoul특별시 노원구11,Seoul특별시 노원구 공릉동(공릉동부아파트 부근),4,4,0,1,0,3,37.62875616,127.07737165,Seoul,
5818,2015,5,Seoul특별시 노원구12,Seoul특별시 노원구 중계동(고운유치원 부근),4,4,0,0,4,0,37.64390944,127.06619814,Seoul,
5819,2015,5,Seoul특별시 은평구1,Seoul특별시 은평구 대조동(갈현동먹자골목 부근),9,10,0,4,6,0,37.61827479,126.92093244,Seoul,
5820,2015,5,Seoul특별시 은평구2,Seoul특별시 은평구 역촌동(역촌역 부근),9,13,0,3,8,2,37.60595886,126.92272901,Seoul,
5821,2015,5,Seoul특별시 은평구3,Seoul특별시 은평구 증산동(밀양빌딩 부근),6,7,0,3,3,1,37.58328568,126.90903175,Seoul,
5822,2015,5,Seoul특별시 은평구4,Seoul특별시 은평구 신사동(송지빌딩 부근),6,6,0,1,4,1,37.59223392,126.91477911,Seoul,
5823,2015,5,Seoul특별시 은평구5,Seoul특별시 은평구 역촌동(역말사거리 부근),6,8,0,0,6,2,37.60585673,126.91557032,Seoul,
5824,2015,5,Seoul특별시 은평구6,Seoul특별시 은평구 대조동(구산역 부근),6,6,0,0,4,2,37.61069194,126.91700311,Seoul,
5825,2015,5,Seoul특별시 은평구7,Seoul특별시 은평구 신사동(신사오거리 부근),5,6,0,3,2,1,37.59844835,126.91569625,Seoul,
5826,2015,5,Seoul특별시 은평구8,Seoul특별시 은평구 갈현동(흥진빌딩 부근),5,6,0,1,5,0,37.62083241,126.91647296,Seoul,
5827,2015,5,Seoul특별시 은평구9,Seoul특별시 은평구 역촌동(윤엘리트학원 부근),4,4,0,1,3,0,37.60216785,126.91586135,Seoul,
5828,2015,5,Seoul특별시 서대문구1,Seoul특별시 서대문구 북가좌동(명지대체육관 부근),5,5,0,2,2,1,37.58082193,126.9257724,Seoul,
5829,2015,5,Seoul특별시 마포구1,Seoul특별시 마포구 망원동(망원우체국 부근),9,10,0,7,2,1,37.55900371,126.90712781,Seoul,
5830,2015,5,Seoul특별시 마포구2,Seoul특별시 마포구 동교동(홍대입구역 부근),8,8,0,2,4,2,37.55508514,126.9212656,Seoul,
5831,2015,5,Seoul특별시 마포구3,Seoul특별시 마포구 합정동(당인리발전소 부근),6,6,0,1,2,3,37.54798936,126.91838432,Seoul,
5832,2015,5,Seoul특별시 마포구4,Seoul특별시 마포구 동교동(대성카센터 부근),6,6,0,0,3,3,37.55796369,126.92538926,Seoul,
5833,2015,5,Seoul특별시 마포구5,Seoul특별시 마포구 성산동(마포농수산물시장_난지도길_진입 부근),5,5,0,1,2,2,37.56594331,126.89927374,Seoul,
5834,2015,5,Seoul특별시 마포구6,Seoul특별시 마포구 서교동(홍익대 부근),4,4,0,1,3,0,37.55193528,126.9236029,Seoul,
5835,2015,5,Seoul특별시 마포구7,Seoul특별시 마포구 도화동(일진빌딩 부근),4,4,0,1,2,1,37.54039781,126.94667811,Seoul,
5836,2015,5,Seoul특별시 양천구1,Seoul특별시 양천구 목동(오목교역 부근),10,10,0,1,6,3,37.52432904,126.87679649,Seoul,
5837,2015,5,Seoul특별시 양천구2,Seoul특별시 양천구 신정동(신정교(서단) 부근),8,8,0,2,5,1,37.51820663,126.87478285,Seoul,
5838,2015,5,Seoul특별시 양천구3,Seoul특별시 양천구 신월동(왕실아파트 부근),8,8,0,2,4,2,37.52980782,126.83394174,Seoul,
5839,2015,5,Seoul특별시 양천구4,Seoul특별시 양천구 신정동(제일시장앞 부근),5,5,0,2,3,0,37.52135569,126.85456904,Seoul,
5840,2015,5,Seoul특별시 양천구5,Seoul특별시 양천구 목동(JS빌딩 부근),4,5,0,2,3,0,37.53610227,126.86336967,Seoul,
5841,2015,5,Seoul특별시 강서구1,Seoul특별시 강서구 화곡동((주)슈퍼텍 부근),8,10,0,3,7,0,37.54025017,126.83541612,Seoul,
5842,2015,5,Seoul특별시 강서구2,Seoul특별시 강서구 방화동(신방화사거리_방화로_진입 부근),8,8,0,3,3,2,37.57428168,126.81678413,Seoul,
5843,2015,5,Seoul특별시 강서구3,Seoul특별시 강서구 등촌동(조흥은행등촌동지점 부근),7,7,0,1,6,0,37.55525824,126.85436006,Seoul,
5844,2015,5,Seoul특별시 강서구4,Seoul특별시 강서구 방화동(세민정보고교앞 부근),6,7,0,3,3,1,37.5682666,126.8166494,Seoul,
5845,2015,5,Seoul특별시 강서구5,Seoul특별시 강서구 화곡동(우장공원입구 부근),6,6,0,2,3,1,37.55298517,126.85060791,Seoul,
5846,2015,5,Seoul특별시 강서구6,Seoul특별시 강서구 내발산동(수명파크3단지 부근),5,5,1,0,3,1,37.55393125,126.8262243,Seoul,
5847,2015,5,Seoul특별시 강서구7,Seoul특별시 강서구 화곡동(신정여상 부근),5,6,0,3,2,1,37.53173876,126.85816276,Seoul,
5848,2015,5,Seoul특별시 강서구8,Seoul특별시 강서구 외발산동(강서면허시험장삼거리_남부순환 부근),5,5,0,3,1,1,37.54793658,126.82043405,Seoul,
5849,2015,5,Seoul특별시 강서구9,Seoul특별시 강서구 내발산동(우리은행내발산 부근),5,6,0,2,3,1,37.55159107,126.83621449,Seoul,
5850,2015,5,Seoul특별시 강서구10,Seoul특별시 강서구 화곡동(동진빌딩 부근),4,4,0,2,2,0,37.53739,126.83873348,Seoul,
5851,2015,5,Seoul특별시 강서구11,Seoul특별시 강서구 화곡동(동면빌딩 부근),4,4,0,1,3,0,37.53089943,126.85139421,Seoul,
5852,2015,5,Seoul특별시 강서구12,Seoul특별시 강서구 내발산동(로얄파크빌 부근),4,4,0,1,3,0,37.55083512,126.83137973,Seoul,
5853,2015,5,Seoul특별시 강서구13,Seoul특별시 강서구 공항동(올림픽대로-정곡길램프(3) 부근),4,5,0,1,1,3,37.5867619,126.8157866,Seoul,
5854,2015,5,Seoul특별시 구로구1,Seoul특별시 구로구 구로동(시흥IC_시흥대로_진입_1 부근),8,8,0,2,5,1,37.48126722,126.90010104,Seoul,
5855,2015,5,Seoul특별시 구로구2,Seoul특별시 구로구 개봉동(개봉사거리 부근),6,6,0,2,3,1,37.49730686,126.85652457,Seoul,
5856,2015,5,Seoul특별시 구로구3,Seoul특별시 구로구 구로동(두산아파트 부근),6,9,0,1,8,0,37.48885542,126.89009936,Seoul,
5857,2015,5,Seoul특별시 구로구4,Seoul특별시 구로구 구로동(거리공원_거리공원길_진출_2 부근),5,5,1,1,2,1,37.50115646,126.89007999,Seoul,
5858,2015,5,Seoul특별시 구로구5,Seoul특별시 구로구 구로동(구로구청앞 부근),5,6,0,2,3,1,37.49532365,126.88867161,Seoul,
5859,2015,5,Seoul특별시 구로구6,Seoul특별시 구로구 구로동(구로보건소입구삼거리 부근),5,6,0,0,4,2,37.49894812,126.88645435,Seoul,
5860,2015,5,Seoul특별시 구로구7,Seoul특별시 구로구 신도림동(서부간선도로-도림천로램프(4) 부근),4,4,0,2,1,1,37.51544957,126.88181015,Seoul,
5861,2015,5,Seoul특별시 구로구8,Seoul특별시 구로구 신도림동(신도림7차 이편한세상 부근),4,4,0,1,2,1,37.50864888,126.88103414,Seoul,
5862,2015,5,Seoul특별시 금천구1,Seoul특별시 금천구 독산동(혜전빌딩 부근),5,5,0,2,2,1,37.4770953,126.89863709,Seoul,
5863,2015,5,Seoul특별시 영등포구1,Seoul특별시 영등포구 여의도동(Seoul방송(SBS) 부근),13,15,0,4,10,1,37.53075604,126.9267233,Seoul,
5864,2015,5,Seoul특별시 영등포구2,Seoul특별시 영등포구 당산동(당산지하차도(북측) 부근),13,16,0,3,8,5,37.5374315,126.90390292,Seoul,
5865,2015,5,Seoul특별시 영등포구3,Seoul특별시 영등포구 대림동(한양식품 부근),12,12,0,3,9,0,37.49830032,126.89450642,Seoul,
5866,2015,5,Seoul특별시 영등포구4,Seoul특별시 영등포구 여의도동(여의나루역 부근),11,13,0,2,9,2,37.52657203,126.93336648,Seoul,
5867,2015,5,Seoul특별시 영등포구5,Seoul특별시 영등포구 대림동(대림우성아파트사거리 부근),10,10,0,1,6,3,37.49476561,126.89998655,Seoul,
5868,2015,5,Seoul특별시 영등포구6,Seoul특별시 영등포구 양화동(올림픽대로-일반국도1호선램프(6 부근),9,12,0,3,7,2,37.54608941,126.89072415,Seoul,
5869,2015,5,Seoul특별시 영등포구7,Seoul특별시 영등포구 문래동6가(문래대원아파트 부근),8,12,0,4,4,4,37.51927545,126.88165125,Seoul,
5870,2015,5,Seoul특별시 영등포구8,Seoul특별시 영등포구 대림동(우성대림2차아파트 부근),8,10,0,1,5,4,37.49344267,126.89489039,Seoul,
5871,2015,5,Seoul특별시 영등포구9,Seoul특별시 영등포구 문래동3가(영등포청과시장 부근),6,6,0,3,1,2,37.5205762,126.90095136,Seoul,
5872,2015,5,Seoul특별시 영등포구10,Seoul특별시 영등포구 양평동3가(서부간선도로-제물포길램프(9) 부근),6,9,0,2,6,1,37.53107421,126.88912708,Seoul,
5873,2015,5,Seoul특별시 영등포구11,Seoul특별시 영등포구 신길동(신풍역 부근),6,6,0,2,3,1,37.50010739,126.90762366,Seoul,
5874,2015,5,Seoul특별시 영등포구12,Seoul특별시 영등포구 당산동1가(영등포유통상가 부근),6,6,0,2,3,1,37.52154014,126.89581354,Seoul,
5875,2015,5,Seoul특별시 영등포구13,Seoul특별시 영등포구 영등포동(롯데백화점(영등포점) 부근),6,6,0,2,3,1,37.51433786,126.90668477,Seoul,
5876,2015,5,Seoul특별시 영등포구14,Seoul특별시 영등포구 당산동3가(서림빌딩 부근),6,6,0,2,1,3,37.52683349,126.89697468,Seoul,
5877,2015,5,Seoul특별시 영등포구15,Seoul특별시 영등포구 양평동4가(양평동사거리 부근),6,6,0,0,5,1,37.53611064,126.89760887,Seoul,
5878,2015,5,Seoul특별시 영등포구16,Seoul특별시 영등포구 신길동(신길삼거리_노량진로_진입 부근),6,6,0,0,4,2,37.51411405,126.91919781,Seoul,
5879,2015,5,Seoul특별시 영등포구17,Seoul특별시 영등포구 영등포동3가(영등포시장앞 부근),5,5,1,3,1,0,37.51955265,126.90648713,Seoul,
5880,2015,5,Seoul특별시 영등포구18,Seoul특별시 영등포구 양평동1가(유원문래APT 부근),4,4,1,1,1,1,37.52141147,126.88745164,Seoul,
5881,2015,5,Seoul특별시 영등포구19,Seoul특별시 영등포구 여의도동(마포대교남단_일반국도46호선_진 부근),4,5,0,3,1,1,37.53038528,126.93180109,Seoul,
5882,2015,5,Seoul특별시 영등포구20,Seoul특별시 영등포구 여의도동(Seoul교_일반국도46호선_진출_2 부근),4,6,0,2,4,0,37.52120388,126.91741671,Seoul,
5883,2015,5,Seoul특별시 영등포구21,Seoul특별시 영등포구 대림동(구로1교(남단) 부근),4,4,0,1,2,1,37.48711273,126.89752746,Seoul,
5884,2015,5,Seoul특별시 영등포구22,Seoul특별시 영등포구 신길동(사러가시장앞 부근),4,4,0,0,1,3,37.50699045,126.91109295,Seoul,
5885,2015,5,Seoul특별시 영등포구23,Seoul특별시 영등포구 신길동(신길역 부근),3,3,1,0,1,1,37.51735667,126.91675565,Seoul,
5886,2015,5,Seoul특별시 동작구1,Seoul특별시 동작구 본동(한강대교남단사거리 부근),9,9,0,5,1,3,37.51396035,126.95524678,Seoul,
5887,2015,5,Seoul특별시 동작구2,Seoul특별시 동작구 상도동(중앙대입구교차로 부근),8,10,0,6,2,2,37.50965084,126.96543296,Seoul,
5888,2015,5,Seoul특별시 동작구3,Seoul특별시 동작구 사당동(삼원빌딩 부근),7,8,0,2,4,2,37.48968651,126.98251311,Seoul,
5889,2015,5,Seoul특별시 동작구4,Seoul특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),6,6,0,2,3,1,37.49706451,126.91580353,Seoul,
5890,2015,5,Seoul특별시 동작구5,Seoul특별시 동작구 신대방동(성실교회 부근),5,6,0,1,4,1,37.48738157,126.91023215,Seoul,
5891,2015,5,Seoul특별시 동작구6,Seoul특별시 동작구 동작동(올림픽대로-동작대로램프(7) 부근),5,6,0,1,2,3,37.50414942,126.97784784,Seoul,
5892,2015,5,Seoul특별시 동작구7,Seoul특별시 동작구 신대방동(우성차밍빌 부근),5,6,0,0,3,3,37.49170042,126.92460567,Seoul,
5893,2015,5,Seoul특별시 동작구8,Seoul특별시 동작구 사당동(이수역_사당로_진출_2 부근),4,4,0,1,3,0,37.48479234,126.98045031,Seoul,
5894,2015,5,Seoul특별시 동작구9,Seoul특별시 동작구 신대방동(대림사거리 부근),4,4,0,1,2,1,37.48938179,126.90666454,Seoul,
5895,2015,5,Seoul특별시 관악구1,Seoul특별시 관악구 신림동(관악구-영등포구경계 부근),11,11,0,4,7,0,37.48499986,126.90347652,Seoul,
5896,2015,5,Seoul특별시 관악구2,Seoul특별시 관악구 신림동(난곡우체국앞 부근),6,6,0,1,2,3,37.47717011,126.91558362,Seoul,
5897,2015,5,Seoul특별시 관악구3,Seoul특별시 관악구 봉천동(현대시장입구 부근),5,5,0,2,3,0,37.48327867,126.94675105,Seoul,
5898,2015,5,Seoul특별시 관악구4,Seoul특별시 관악구 봉천동(당곡사거리 부근),5,5,0,1,4,0,37.48912169,126.92873336,Seoul,
5899,2015,5,Seoul특별시 관악구5,Seoul특별시 관악구 신림동(신대방역 부근),4,4,0,2,1,1,37.48807481,126.91455156,Seoul,
5900,2015,5,Seoul특별시 관악구6,Seoul특별시 관악구 신림동(신성1교(북단) 부근),4,4,0,1,3,0,37.47117228,126.93595962,Seoul,
5901,2015,5,Seoul특별시 서초구1,Seoul특별시 서초구 반포동(이수교차로_동작대로_진입_1 부근),7,7,0,2,5,0,37.49864167,126.98433243,Seoul,
5902,2015,5,Seoul특별시 서초구2,Seoul특별시 서초구 잠원동(올림픽대로-반포로램프(1) 부근),7,8,0,1,6,1,37.51021271,126.99878718,Seoul,
5903,2015,5,Seoul특별시 강남구1,Seoul특별시 강남구 수서동(수서역_국가지원지방도23호선_진 부근),6,6,0,4,2,0,37.48746948,127.10133743,Seoul,
5904,2015,5,Seoul특별시 강남구2,Seoul특별시 강남구 역삼동(역삼중 부근),6,6,0,2,3,1,37.49475375,127.04809092,Seoul,
5905,2015,5,Seoul특별시 강남구3,Seoul특별시 강남구 대치동(삼미빌딩 부근),5,5,0,2,3,0,37.49802133,127.05211141,Seoul,
5906,2015,5,Seoul특별시 강남구4,Seoul특별시 강남구 압구정동(한남IC8 부근),5,5,0,1,3,1,37.52505892,127.0150191,Seoul,
5907,2015,5,Seoul특별시 강남구5,Seoul특별시 강남구 일원동(세곡동사거리 부근),4,4,1,1,1,1,37.46481667,127.10836447,Seoul,
5908,2015,5,Seoul특별시 송파구1,Seoul특별시 송파구 방이동(KT앞삼거리 부근),12,14,0,5,4,5,37.51438583,127.10715226,Seoul,
5909,2015,5,Seoul특별시 송파구2,Seoul특별시 송파구 잠실동(올림픽대로-일반국도3호선램프(1 부근),10,13,0,6,4,3,37.51868695,127.08600512,Seoul,
5910,2015,5,Seoul특별시 송파구3,Seoul특별시 송파구 풍납동(세제빌딩 부근),10,11,0,1,7,3,37.52582889,127.1175325,Seoul,
5911,2015,5,Seoul특별시 송파구4,Seoul특별시 송파구 신천동(잠실역 부근),10,12,0,1,6,5,37.51339583,127.10003685,Seoul,
5912,2015,5,Seoul특별시 송파구5,Seoul특별시 송파구 잠실동(삼전사거리 부근),9,11,0,2,5,4,37.50438433,127.08780217,Seoul,
5913,2015,5,Seoul특별시 송파구6,Seoul특별시 송파구 가락동(신가초교앞 부근),8,8,0,5,3,0,37.49984507,127.11805237,Seoul,
5914,2015,5,Seoul특별시 송파구7,Seoul특별시 송파구 석촌동(석촌지하차도(서측) 부근),7,7,0,6,0,1,37.50273521,127.09902793,Seoul,
5915,2015,5,Seoul특별시 송파구8,Seoul특별시 송파구 잠실동(신천동길-일반국도3호선_진입 부근),7,7,0,3,2,2,37.51665705,127.09785215,Seoul,
5916,2015,5,Seoul특별시 송파구9,Seoul특별시 송파구 잠실동(잠실소방파출소 부근),7,7,0,3,2,2,37.50729918,127.09274358,Seoul,
5917,2015,5,Seoul특별시 송파구10,Seoul특별시 송파구 거여동(거여사거리_오금로_진입 부근),7,7,0,2,3,2,37.49351294,127.14291286,Seoul,
5918,2015,5,Seoul특별시 송파구11,Seoul특별시 송파구 잠실동(잠실사거리 부근),6,6,0,2,4,0,37.51189149,127.09252582,Seoul,
5919,2015,5,Seoul특별시 송파구12,Seoul특별시 송파구 잠실동(잠전초교입구 부근),6,6,0,2,1,3,37.50628997,127.08123388,Seoul,
5920,2015,5,Seoul특별시 송파구13,Seoul특별시 송파구 거여동(Seoul개롱초등학교 부근),6,6,0,1,3,2,37.49803075,127.14130986,Seoul,
5921,2015,5,Seoul특별시 송파구14,Seoul특별시 송파구 잠실동(청담IC4 부근),6,8,0,1,2,5,37.51848011,127.06875262,Seoul,
5922,2015,5,Seoul특별시 송파구15,Seoul특별시 송파구 잠실동(잠사길-잠실철교로_진입 부근),6,8,0,0,4,4,37.52426542,127.10145606,Seoul,
5923,2015,5,Seoul특별시 송파구16,Seoul특별시 송파구 송파동(송파여성문화회관 부근),6,6,0,0,4,2,37.50596874,127.1094013,Seoul,
5924,2015,5,Seoul특별시 송파구17,Seoul특별시 송파구 잠실동(석촌호수(서호) 부근),5,5,1,0,3,1,37.50660283,127.0973297,Seoul,
5925,2015,5,Seoul특별시 송파구18,Seoul특별시 송파구 신천동(올림픽공원삼거리 부근),5,5,0,3,2,0,37.51771566,127.11276117,Seoul,
5926,2015,5,Seoul특별시 송파구19,Seoul특별시 송파구 가락동(가락시장 부근),5,6,0,2,2,2,37.49799163,127.11359221,Seoul,
5927,2015,5,Seoul특별시 송파구20,Seoul특별시 송파구 잠실동(송파구민회관 부근),5,6,0,1,5,0,37.50309775,127.09242699,Seoul,
5928,2015,5,Seoul특별시 송파구21,Seoul특별시 송파구 잠실동(트리지움 상가 부근),5,5,0,1,2,2,37.50928791,127.08661146,Seoul,
5929,2015,5,Seoul특별시 송파구22,Seoul특별시 송파구 문정동(미성빌딩 부근),5,5,0,1,2,2,37.48610624,127.12482445,Seoul,
5930,2015,5,Seoul특별시 송파구23,Seoul특별시 송파구 오금동(개롱역 부근),5,5,0,0,4,1,37.49814173,127.13475,Seoul,
5931,2015,5,Seoul특별시 송파구24,Seoul특별시 송파구 방이동(올림픽공원남4문 부근),5,5,0,0,4,1,37.51586855,127.11735724,Seoul,
5932,2015,5,Seoul특별시 송파구25,Seoul특별시 송파구 오금동(인애가한방병원 부근),5,5,0,0,2,3,37.50519848,127.13326583,Seoul,
5933,2015,5,Seoul특별시 송파구26,Seoul특별시 송파구 가락동(가락지하차도(서측) 부근),4,4,0,3,1,0,37.49555905,127.10781065,Seoul,
5934,2015,5,Seoul특별시 송파구27,Seoul특별시 송파구 잠실동(올림픽대로-백제고분로램프(3) 부근),4,6,0,2,0,4,37.51842932,127.08155129,Seoul,
5935,2015,5,Seoul특별시 송파구28,Seoul특별시 송파구 오금동(오주중교 부근),4,5,0,1,4,0,37.50066673,127.13832827,Seoul,
5936,2015,5,Seoul특별시 송파구29,Seoul특별시 송파구 방이동(오금로-남부순환로_진출_2 부근),4,4,0,1,2,1,37.5052534,127.1226921,Seoul,
5937,2015,5,Seoul특별시 송파구30,Seoul특별시 송파구 풍납동(풍납제1경노당 부근),4,7,0,0,5,2,37.53390134,127.11871282,Seoul,
5938,2015,5,Seoul특별시 강동구1,Seoul특별시 강동구 성내동(둔촌사거리 부근),8,8,0,3,4,1,37.52151752,127.13388646,Seoul,
5939,2015,5,Seoul특별시 강동구2,Seoul특별시 강동구 성내동(산경빌딩 부근),8,8,0,1,6,1,37.5368282,127.1288376,Seoul,
5940,2015,5,Seoul특별시 강동구3,Seoul특별시 강동구 천호동(현대타워 부근),7,8,0,2,6,0,37.53551356,127.13309014,Seoul,
5941,2015,5,Seoul특별시 강동구4,Seoul특별시 강동구 천호동(굽은다리역 부근),7,7,0,2,4,1,37.54691903,127.14312411,Seoul,
5942,2015,5,Seoul특별시 강동구5,Seoul특별시 강동구 천호동(광진교앞 부근),7,7,0,1,6,0,37.54128659,127.12441576,Seoul,
5943,2015,5,Seoul특별시 강동구6,Seoul특별시 강동구 성내동(올림픽공원북2문 부근),6,8,0,2,5,1,37.5242998,127.12745026,Seoul,
5944,2015,5,Seoul특별시 강동구7,Seoul특별시 강동구 천호동(올림픽대로-구천면길램프(4) 부근),6,6,0,2,4,0,37.54430239,127.11926712,Seoul,
5945,2015,5,Seoul특별시 강동구8,Seoul특별시 강동구 길동(길동사거리_일반국도43호선_진출 부근),6,6,0,1,4,1,37.53442877,127.13989319,Seoul,
5946,2015,5,Seoul특별시 강동구9,Seoul특별시 강동구 고덕동(삼익그린2차아파트 부근),5,5,0,3,2,0,37.55474129,127.14581396,Seoul,
5947,2015,5,Seoul특별시 강동구10,Seoul특별시 강동구 암사동(올림픽대로-일반국도43호선램프( 부근),5,7,0,2,3,2,37.54160195,127.11610204,Seoul,
5948,2015,5,Seoul특별시 강동구11,Seoul특별시 강동구 성내동(천호사거리_풍남로_진출 부근),5,5,0,1,2,2,37.53667846,127.12352135,Seoul,
5949,2015,5,Seoul특별시 강동구12,Seoul특별시 강동구 성내동(둔촌동역 부근),4,4,0,2,2,0,37.52874737,127.1368471,Seoul,
5950,2015,5,Seoul특별시 강동구13,Seoul특별시 강동구 명일동(대명초교입구 부근),4,4,0,2,2,0,37.54767353,127.15588556,Seoul,
5951,2015,5,Seoul특별시 강동구14,Seoul특별시 강동구 강일동(강일3.6단지_강일동길_진출_3 부근),4,4,0,0,2,2,37.56382258,127.17380367,Seoul,
6321,2015,1,Seoul특별시 종로구1,Seoul특별시 종로구 창신동(아람보습학원 부근),11,11,1,6,3,1,37.5736581,127.01704795,Seoul,
6322,2015,1,Seoul특별시 종로구2,Seoul특별시 종로구 창신동(창신쌍용아파트 부근),5,6,0,2,3,1,37.57787117,127.01532571,Seoul,
6323,2015,1,Seoul특별시 중구1,Seoul특별시 중구 방산동(종로5가 부근),15,15,0,11,2,2,37.57108611,127.00066178,Seoul,
6324,2015,1,Seoul특별시 중구2,Seoul특별시 중구 신당동(신당역 부근),10,11,0,7,3,1,37.56538213,127.01710227,Seoul,
6325,2015,1,Seoul특별시 중구3,Seoul특별시 중구 소공동(소공로지하상가 부근),8,8,2,4,2,0,37.56391754,126.9796049,Seoul,
6326,2015,1,Seoul특별시 광진구1,Seoul특별시 광진구 화양동(건대입구역 부근),5,6,0,3,2,1,37.54051781,127.07100272,Seoul,
6327,2015,1,Seoul특별시 광진구2,Seoul특별시 광진구 능동(군자역 부근),4,5,0,5,0,0,37.55684034,127.0799211,Seoul,
6328,2015,1,Seoul특별시 성북구1,Seoul특별시 성북구 장위동(돌곶이역 부근),10,10,1,6,3,0,37.61157011,127.05620294,Seoul,
6329,2015,1,Seoul특별시 성북구2,Seoul특별시 성북구 장위동(한전빌라 부근),5,5,1,4,0,0,37.61474829,127.05908473,Seoul,
6330,2015,1,Seoul특별시 강북구1,Seoul특별시 강북구 수유동(강북구-도봉구경계(4) 부근),6,6,1,5,0,0,37.64271303,127.03077373,Seoul,
6331,2015,1,Seoul특별시 도봉구1,Seoul특별시 도봉구 창동(서영실업 부근),9,10,0,9,1,0,37.65220514,127.03690794,Seoul,
6332,2015,1,Seoul특별시 노원구1,Seoul특별시 노원구 하계동(중계근린공원 부근),10,10,0,8,1,1,37.64011196,127.06641515,Seoul,
6333,2015,1,Seoul특별시 노원구2,Seoul특별시 노원구 하계동(중계1공단 부근),4,5,0,1,3,1,37.64556013,127.07071324,Seoul,
6334,2015,1,Seoul특별시 은평구1,Seoul특별시 은평구 신사동(증산손칼국수 부근),5,5,2,2,1,0,37.58836386,126.91277272,Seoul,
6335,2015,1,Seoul특별시 은평구2,Seoul특별시 은평구 대조동(동명여고 부근),4,4,1,3,0,0,37.61403349,126.92692757,Seoul,
6336,2015,1,Seoul특별시 서대문구1,Seoul특별시 서대문구 냉천동(서대문아트홀_의주로_진출_2 부근),7,7,2,1,3,1,37.56633274,126.96597794,Seoul,
6337,2015,1,Seoul특별시 서대문구2,Seoul특별시 서대문구 북가좌동(북가좌사거리 부근),4,4,0,2,2,0,37.58260681,126.9131375,Seoul,
6338,2015,1,Seoul특별시 마포구1,Seoul특별시 마포구 대흥동(21세기토탈웨딩 부근),8,9,1,5,3,0,37.55672907,126.94873761,Seoul,
6339,2015,1,Seoul특별시 마포구2,Seoul특별시 마포구 공덕동(국민서관앞삼거리 부근),6,6,2,2,2,0,37.54432455,126.94986398,Seoul,
6340,2015,1,Seoul특별시 양천구1,Seoul특별시 양천구 신월동(신월사거리 부근),8,9,0,5,4,0,37.53605149,126.82801489,Seoul,
6341,2015,1,Seoul특별시 양천구2,Seoul특별시 양천구 목동(목동사거리 부근),6,6,0,3,2,1,37.53318472,126.86373873,Seoul,
6342,2015,1,Seoul특별시 강서구1,Seoul특별시 강서구 공항동(신한은행앞 부근),6,7,2,2,3,0,37.56152521,126.80966792,Seoul,
6343,2015,1,Seoul특별시 강서구2,Seoul특별시 강서구 염창동(국일빌딩앞 부근),4,4,1,1,2,0,37.5471606,126.87299117,Seoul,
